Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
getFileChooserSelectionMode,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getFileChooserTitle,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getOptionGroups,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getPreferences,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getSelectedUrl,16,7,0,0,0,0,0,0,3,5,False,0,False,0
insertUpdate,3,1,1,0,0,0,0,0,1,1,False,0,False,0
loadPreferences,14,4,0,0,0,0,0,0,2,12,False,0,False,0
onChange,3,1,0,0,0,0,0,0,1,0,False,0,False,0
onFetchComplete,4,1,1,0,0,0,0,0,1,1,False,0,False,0
onFileChosen,9,2,1,0,0,0,0,0,3,3,False,0,False,0
onSelectedFileChange,12,7,1,0,0,0,0,0,2,1,False,0,False,0
onSelectedUrlChange,3,1,1,0,0,0,0,0,1,2,False,0,False,0
removeUpdate,3,1,1,0,0,0,0,0,1,1,False,0,False,0
reportMalformedUrl,2,1,1,0,0,0,0,0,1,1,False,0,False,0
setActive,26,7,1,0,0,0,0,0,3,17,False,0,True,0
setEnabledTree,3,1,2,0,0,0,0,0,1,2,False,0,False,0
setOptionsEnabled,5,2,1,0,0,0,0,0,2,3,False,0,False,0
setSelectedFile,9,3,1,0,0,0,0,0,3,1,False,0,False,0
setStatus,9,2,2,0,0,0,0,0,3,2,False,0,False,0
canCreate,15,5,1,1,9,3,0,1,3,4,False,0,False,0
canOverwrite,12,7,0,2,8,1,0,1.5,2,5,False,0,False,0
canRead,3,1,0,1,0,0,0,0,1,1,False,0,False,0
canWrite,3,3,0,2,2,0,0,0,1,2,False,0,False,0
close,4,1,0,0,0,0,0,0,1,1,False,0,False,0
getFileName,3,1,0,0,1,1,1,3,1,2,False,0,False,0
getFilePath,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getInputStream,4,1,0,0,2,0,0,0,1,2,False,0,False,0
getLastAccessTimestamp,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOutputStream,9,1,0,1,3,0,0,0,3,2,False,0,False,0
getPath,3,1,0,1,0,0,0,3,1,2,False,0,False,0
getURI,3,1,0,0,1,0,0,0,1,1,False,0,False,0
isLocal,3,1,0,0,0,0,0,0,1,0,False,0,False,0
isValidForMRU,3,1,0,0,1,0,0,0,1,1,False,0,False,0
open,3,1,0,0,0,0,0,0,1,0,False,0,False,0
write,3,1,0,0,0,0,0,0,1,0,False,0,False,0
decorate,9,2,3,0,6,6,1,0.17,3,6,False,0,False,0
getListCellRendererComponent,35,6,5,2,33,20,6,0.05,4,25,False,0,True,0
compare,9,8,2,0,0,0,0,0,3,4,False,0,False,0
getCollection,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getElementAt,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getSize,3,3,0,0,1,0,0,0,1,2,False,0,False,0
setCollection,22,9,2,0,13,4,2,0.5,4,11,False,0,False,0
getAvailableValues,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getPersistentValue,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getValue,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isChanged,3,1,0,0,0,0,0,0,1,0,False,0,False,0
loadPersistentValue,2,1,1,0,0,0,0,0,1,1,False,0,False,0
proposeFileExtension,9,3,0,0,3,0,0,0,3,7,False,0,False,0
setValue,3,1,1,0,0,0,0,0,1,2,False,0,False,0
appendSuffixBeforeExtension,18,4,2,0,7,0,0,0,3,9,False,0,False,0
getExtension,4,3,1,0,2,1,1,1,1,4,False,0,False,0
getFilenameWithoutExtension,5,3,1,0,1,0,0,0,1,4,False,0,False,0
replaceExtension,5,1,2,0,1,0,0,0,1,5,False,0,False,0
createContainmentFacade,1,1,0,0,0,0,0,0,0,0,False,0,False,0
processTask,14,4,3,1,3,1,1,2,4,8,False,0,False,0
run,8,1,1,2,1,0,0,0,1,7,False,0,False,0
getActivityBinding,16,4,0,0,11,8,4,0.12,2,9,False,0,False,0
getBackwardCollision,13,2,1,0,2,0,0,0,1,5,False,0,False,0
getCollision,16,3,0,0,1,0,0,0,1,7,False,0,False,0
getActivityBinding,16,4,0,0,11,8,5,0.12,2,10,False,0,False,0
getBackwardCollision,15,3,1,0,3,0,0,0,2,5,False,0,False,0
getCollision,22,2,0,0,2,0,0,0,1,7,False,0,False,0
detach,8,3,0,0,2,0,0,0,2,4,False,0,False,0
loginAndChangedir,44,8,1,0,44,28,6,0.11,2,36,False,0,False,0
put,7,2,1,0,7,3,1,1,2,5,False,0,False,0
canRead,3,1,0,0,0,0,0,0,1,0,False,0,False,0
canWrite,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getFileName,4,2,0,0,1,0,0,0,1,1,False,0,False,0
getInputStream,3,1,0,1,2,0,0,3,1,2,False,0,False,0
getOutputStream,3,1,0,1,2,0,0,3,1,2,False,0,False,0
getPath,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getURI,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isLocal,3,1,0,0,0,0,0,0,1,0,False,0,False,0
isValidForMRU,3,1,0,0,0,0,0,0,1,0,False,0,False,0
write,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getDirectoryName,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getPassword,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getServerName,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getUserName,1,1,0,0,0,0,0,0,0,0,False,0,False,0
beginChangeTaskEndInteraction,6,1,2,2,8,6,2,1.25,1,9,False,0,False,0
beginChangeTaskProgressInteraction,10,1,2,3,6,3,1,1.67,3,8,False,0,False,0
beginChangeTaskStartInteraction,6,1,2,2,8,6,2,1.25,1,9,False,0,False,0
beginDrawDependencyInteraction,16,4,2,3,14,8,4,0.91,3,12,False,0,False,0
beginMoveTaskInteractions,4,1,2,2,7,5,2,1.43,1,8,False,0,False,0
buildImage,11,3,2,3,6,5,4,1.43,3,10,False,0,False,0
canPaste,3,1,1,0,0,0,0,0,1,1,False,0,False,0
findTaskUnderMousePointer,4,3,2,0,0,0,0,0,1,4,False,0,False,0
findTaskUnderPointer,4,3,2,0,1,1,1,10,1,5,False,0,False,0
getChartItemUnderMousePoint,4,1,2,0,0,0,0,0,1,4,False,0,False,0
getDefaultHardness,3,1,0,1,3,2,1,3.33,1,3,False,0,False,0
getMouseListener,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMouseMotionListener,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getSelection,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskRectangles,3,1,1,0,0,0,0,0,1,2,False,0,False,0
getViewState,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hideTooltip,6,2,0,0,1,1,1,10,2,4,False,0,False,0
paintChart,18,2,1,3,20,16,7,0.53,3,19,False,0,False,0
paste,10,5,1,1,2,1,1,10,2,8,False,0,False,0
run,7,1,0,0,0,0,0,0,1,4,False,0,False,0
showTooltip,14,2,3,0,11,3,2,3.33,4,10,False,0,False,0
getOptionGroups,3,1,0,1,2,1,1,0.5,1,2,False,0,False,0
apply,3,1,1,0,2,1,1,7,1,2,False,0,False,0
apply,3,1,1,0,2,1,1,7,1,2,False,0,False,0
buildClipboardContents,10,1,0,0,10,2,1,3.5,1,9,False,0,False,0
isEmpty,3,1,0,0,1,1,1,7,1,2,False,0,False,0
paste,4,1,1,0,1,0,0,0,1,4,False,0,False,0
startCopyClipboardTransaction,5,1,0,2,1,0,0,0,1,2,False,0,False,0
startMoveClipboardTransaction,5,1,0,2,1,0,0,0,1,2,False,0,False,0
apply,3,3,1,0,0,0,0,0,1,1,False,0,False,0
apply,3,3,1,0,2,0,0,0,1,1,False,0,False,0
createButtonPanel,15,4,0,0,0,0,0,0,3,4,False,0,False,0
createSchedulePanel,17,3,0,0,19,7,5,1.14,3,11,False,0,False,0
getChart,3,1,0,0,1,1,1,8,1,2,False,0,False,0
getChartComponent,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getComponent,6,2,0,0,1,0,0,0,2,3,False,0,False,0
getTreeComponent,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getViewComponent,3,1,0,0,1,0,0,0,1,0,False,0,False,0
setActive,6,2,1,0,3,1,0,8,2,4,False,0,False,0
save,25,6,2,0,21,12,5,0,3,15,False,0,False,0
setDependTaskID,3,1,1,0,0,0,0,0,1,4,False,0,False,0
setDependType,3,1,1,0,0,0,0,0,1,4,False,0,False,0
setDifference,3,1,1,0,0,0,0,0,1,4,False,0,False,0
setHardness,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setTaskID,3,1,1,0,0,0,0,0,1,4,False,0,False,0
actionPerformed,5,1,1,0,2,1,1,12,1,4,False,0,False,0
actionPerformed,5,1,1,0,2,1,1,12,1,4,False,0,False,0
actionPerformed,5,1,1,0,2,1,1,12,1,4,False,0,False,0
actionPerformed,4,1,1,0,0,0,0,0,1,2,False,0,False,0
actionPerformed,4,1,1,0,1,0,0,0,1,3,False,0,False,0
add,3,1,1,1,0,0,0,0,1,1,False,0,False,0
applyChanges,16,4,0,0,15,12,5,1.33,2,24,False,0,False,0
constructDaysOffPanel,26,3,0,2,4,0,0,0,3,4,False,0,False,0
findRole,9,4,1,0,2,1,1,16,3,3,False,0,False,0
focusGained,7,2,1,1,1,0,0,0,2,3,False,0,False,0
getComponent,63,9,0,0,0,0,0,0,3,20,False,0,True,0
getMaxIntervalLength,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getOptionLabel,3,2,2,0,2,1,1,16,1,3,False,0,False,0
loadFields,10,2,0,0,10,10,3,1.6,2,16,False,0,False,0
okButtonActionPerformed,15,2,0,2,5,2,2,8,4,6,False,0,False,0
remove,3,1,1,1,0,0,0,0,1,1,False,0,False,0
result,3,1,0,0,0,0,0,0,1,1,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
setVisible,21,2,1,3,9,1,0,8,4,10,False,0,False,0
actionPerformed,16,3,1,1,12,5,3,0.4,5,6,False,0,False,0
run,11,3,0,0,0,0,0,0,3,0,False,0,False,0
show,34,7,2,0,0,0,0,0,7,9,False,0,True,0
getEndDate,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLogo,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getRowCount,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getStartDate,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getVisibleTasks,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getWidth,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getZoomLevel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isCommandLineMode,3,1,0,0,0,0,0,0,1,2,False,0,False,0
isExpanded,3,1,1,0,1,0,0,0,1,2,False,0,False,0
isOnlySelectedItem,3,1,0,0,0,0,0,0,1,1,False,0,False,0
setCommandLineMode,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setEndDate,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setExpandedResources,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setLogo,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setOnlySelectedItem,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setRowCount,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setStartDate,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setVisibleTasks,6,2,1,0,1,0,0,0,2,3,False,0,False,0
setWidth,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setZoomLevel,3,1,1,0,0,0,0,0,1,2,False,0,False,0
adjustDependencies,10,3,1,0,0,0,0,0,4,3,False,0,False,0
createToggleHolidayAction,29,8,1,0,0,0,0,0,5,7,False,0,False,0
dependencyAdded,4,1,1,0,0,0,0,0,1,1,False,0,False,0
dependencyRemoved,3,1,1,0,0,0,0,0,1,1,False,0,False,0
getBaseline,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getBaselineColorOptions,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getChart,8,1,1,0,0,0,0,0,1,5,False,0,False,0
getChartModel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getHeaderHeight,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMouseListener,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getMouseMotionListener,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getMyChartModel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getName,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getPopupMenuActions,5,1,1,0,0,0,0,0,1,3,False,0,False,0
getPreferredSize,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getTaskDefaultColorOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskLabelOptions,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTreeTable,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUndoManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
optionsChanged,3,1,0,0,0,0,0,0,1,0,False,0,False,0
repaint,6,3,0,0,0,0,0,0,2,2,False,0,False,0
setBaseline,8,2,1,0,0,0,0,0,3,2,False,0,False,0
taskScheduleChanged,3,1,1,0,0,0,0,0,1,1,False,0,False,0
setScale,12,1,1,0,8,7,1,0.43,1,12,False,0,False,0
toString,3,1,0,0,0,0,0,0,1,2,False,0,False,0
addLookAndFeel,12,4,1,0,14,6,2,0.67,3,7,False,0,False,0
getDefaultInfo,6,2,0,1,1,1,0,2,1,3,False,0,False,0
getGanttLookAndFeels,6,2,0,0,1,0,0,0,2,3,False,0,False,0
getInfoByClass,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getInfoByName,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getInstalledLookAndFeels,4,1,0,0,2,0,0,0,1,2,False,0,False,0
correct,9,1,1,0,0,0,0,0,1,2,False,0,False,0
doSave,144,12,1,0,0,0,0,0,2,48,False,0,True,0
getFontSpec,3,1,1,0,0,0,0,0,1,1,False,0,False,0
getFontStyle,26,5,1,0,0,0,0,0,3,3,False,0,False,0
getOptionsFile,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getPluginPreferences,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getRoleManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUIConfiguration,6,2,0,0,0,0,0,0,2,4,False,0,False,0
initDefault,23,1,0,0,0,0,0,0,1,16,False,0,False,0
load,37,8,0,0,0,0,0,0,3,7,False,0,False,0
loadRoleSets,6,1,1,0,0,0,0,0,1,2,False,0,False,0
save,13,2,0,0,0,0,0,0,3,3,False,0,False,0
savePreferences,15,3,2,0,0,0,0,0,2,7,False,0,False,0
saveRoles,11,2,2,0,0,0,0,0,2,6,False,0,False,0
saveRoleSets,10,2,1,0,0,0,0,0,2,4,False,0,False,0
init,4,1,0,0,0,0,0,0,1,2,False,0,False,0
setName,3,1,1,0,0,0,0,0,1,2,False,0,False,0
getDuration,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getId,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getStart,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hasNested,3,1,0,0,0,0,0,0,1,2,False,0,False,0
isMilestone,3,1,0,0,0,0,0,0,1,2,False,0,False,0
print,32,3,3,6,17,9,2,0.44,2,33,False,0,False,0
onCalendarChange,3,1,0,0,0,0,0,0,1,0,False,0,False,0
addOnUpdateComponentTreeUi,3,1,1,0,0,0,0,0,1,2,False,0,False,0
addProjectEventListener,3,1,1,0,0,0,0,0,1,2,False,0,False,0
createDialog,3,1,3,0,0,0,0,0,1,4,False,0,False,0
fireProjectClosed,5,2,0,0,0,0,0,0,2,1,False,0,False,0
fireProjectCreated,12,2,0,0,0,0,0,0,2,1,False,0,False,0
fireProjectModified,13,4,1,0,0,0,0,0,5,2,False,0,False,0
fireProjectOpened,5,2,0,0,0,0,0,0,2,1,False,0,False,0
getActiveChart,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getCurrentTaskView,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDpiOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLafOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLanguageOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLogo,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLookAndFeel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMainFrame,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getNotificationManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOptions,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getParserFactory,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getParserFactory,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getProjectUIFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getResourceVisibleFields,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getScrollingManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskSelectionContext,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskSelectionManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUIFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUiFacadeImpl,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUndoManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getViewManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getVisibleFields,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getZoomManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
removeProjectEventListener,3,1,1,0,0,0,0,0,1,2,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
setLookAndFeel,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setStatusText,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setWorkbenchTitle,3,1,1,0,0,0,0,0,1,2,False,0,False,0
showConfirmationDialog,3,1,2,0,0,0,0,0,1,3,False,0,False,0
showErrorDialog,3,1,1,0,0,0,0,0,1,2,False,0,False,0
showErrorDialog,3,1,1,0,0,0,0,0,1,2,False,0,False,0
showNotificationDialog,3,1,2,0,0,0,0,0,1,3,False,0,False,0
showOptionDialog,3,1,3,0,0,0,0,0,1,4,False,0,False,0
showPopupMenu,3,1,4,0,0,0,0,0,1,5,False,0,False,0
showPopupMenu,3,1,4,0,0,0,0,0,1,5,False,0,False,0
showSettingsDialog,3,1,1,0,0,0,0,0,1,2,False,0,False,0
addProjectEventListener,3,1,1,0,0,0,0,0,1,2,False,0,False,0
close,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getActiveCalendar,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDescription,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDocument,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDocumentManager,4,1,0,0,0,0,0,0,1,0,False,0,False,0
getHumanResourceManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getLanguage,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOrganization,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getProjectName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getResourceCustomPropertyManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getRoleManager,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getTaskContainment,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getTaskManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTimeUnitStack,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUIConfiguration,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getWebLink,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isModified,4,1,0,0,0,0,0,0,1,0,False,0,False,0
newTask,5,1,0,0,0,0,0,0,1,1,False,0,False,0
onCalendarChange,3,1,0,0,0,0,0,0,1,0,False,0,False,0
open,3,1,1,0,0,0,0,0,1,1,False,0,False,0
removeProjectEventListener,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setDescription,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setDocument,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setModified,3,1,0,0,0,0,0,0,1,0,False,0,False,0
setModified,3,1,1,0,0,0,0,0,1,1,False,0,False,0
setOrganization,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setProjectName,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setWebLink,3,1,1,0,0,0,0,0,1,2,False,0,False,0
addToolbarActions,4,1,1,0,6,2,1,4.5,1,5,False,0,False,0
clearSelection,3,1,0,1,1,1,1,9,1,1,False,0,False,0
copySelection,4,1,0,1,0,0,0,0,1,1,False,0,False,0
createPopupMenu,22,3,1,0,23,10,4,0.9,3,23,False,0,False,0
createTreeTable,6,1,2,0,2,0,0,0,1,3,False,0,False,0
cutSelection,4,1,0,1,0,0,0,0,1,1,False,0,False,0
getActiveAction,6,3,0,1,0,0,0,9,2,1,False,0,False,0
getChart,3,1,0,0,1,1,1,9,1,2,False,0,False,0
getContext,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getMoveDownAction,3,1,0,0,1,1,1,9,1,2,False,0,False,0
getMoveUpAction,3,1,0,0,1,1,1,9,1,2,False,0,False,0
getPeople,3,1,0,0,2,1,1,9,1,1,False,0,False,0
getPopupMenuPoint,5,1,1,0,1,0,0,0,1,3,False,0,False,0
getProjectEventListener,9,1,0,1,3,0,0,0,3,1,False,0,False,0
getResourceActionSet,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getResourceAssignments,20,6,0,0,1,1,1,9,4,6,False,0,False,0
getResources,25,8,0,0,1,1,1,9,2,6,False,0,False,0
getResourceTreeTable,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getResourceTreeTableModel,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getRootNode,3,1,0,0,3,2,1,4.5,1,2,False,0,False,0
getRowHeight,3,1,0,1,1,0,0,9,1,1,False,0,False,0
getRowHeightAligner,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskSelectionManager,3,1,0,1,1,0,0,9,1,1,False,0,False,0
getTreeActions,3,1,0,2,0,0,0,4.5,2,2,False,0,False,0
getUIFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
handlePopupTrigger,18,5,1,5,8,5,4,1,4,14,False,0,False,0
init,3,1,0,0,2,1,1,9,1,1,False,0,False,0
isExpanded,3,1,1,1,1,0,0,9,1,2,False,0,False,0
nbPeople,3,1,0,0,3,1,1,9,1,1,False,0,False,0
newHuman,11,3,1,0,8,3,2,3,4,5,False,0,False,0
onSelectionChanged,16,4,1,4,8,6,4,1.12,3,10,False,0,False,0
pasteSelection,18,5,0,0,5,2,1,4.5,3,9,False,0,False,0
projectClosed,4,1,0,0,0,0,0,0,1,1,False,0,False,0
reset,3,1,0,1,1,1,0,9,1,1,False,0,False,0
resourceAdded,3,1,1,1,1,1,1,9,1,2,False,0,False,0
resourceAssignmentsChanged,4,1,1,2,3,1,0,4.5,1,3,False,0,False,0
resourceChanged,5,1,1,1,5,3,1,3,1,3,False,0,False,0
resourcesRemoved,4,1,1,1,8,5,1,1.5,1,4,False,0,False,0
saveSelectionToClipboard,30,7,1,0,4,3,3,3,3,13,False,0,False,0
setSelected,7,2,2,2,5,4,2,1.8,2,7,False,0,False,0
setTaskPropertiesAction,4,1,1,0,2,1,1,9,1,3,False,0,False,0
startDefaultEditing,2,1,1,0,0,0,0,0,1,1,False,0,False,0
updateContextActions,6,1,0,4,10,10,4,0.64,1,12,False,0,False,0
close,4,1,0,0,2,1,1,2,1,1,False,0,False,0
drawTextWithShadow,4,1,4,0,2,1,1,2,1,5,False,0,False,0
frameInit,23,1,0,3,7,5,0,0.4,3,9,False,0,False,0
paint,10,1,1,0,0,0,0,0,1,3,False,0,False,0
createProgressMonitor,6,2,0,0,0,0,0,0,2,3,False,0,False,0
setFirstText,2,1,1,0,0,0,0,0,1,1,False,0,False,0
setFirstText,2,1,2,0,0,0,0,0,1,2,False,0,False,0
setSecondText,2,1,1,0,0,0,0,0,1,1,False,0,False,0
setSecondText,2,1,2,0,0,0,0,0,1,2,False,0,False,0
addTab,4,1,3,1,1,0,0,0,1,4,False,0,False,0
addTab,4,1,4,1,1,0,0,0,1,5,False,0,False,0
addTab,4,1,5,1,1,0,0,0,1,6,False,0,False,0
getSelectedUserObject,4,1,0,0,1,0,0,0,1,2,False,0,False,0
getLength,3,1,0,1,1,0,0,2,1,1,False,0,False,0
setLength,8,2,1,0,7,4,3,0.5,2,5,False,0,False,0
actionPerformed,3,1,1,0,4,4,4,12.25,1,6,False,0,False,0
actionPerformed,8,2,1,0,0,0,0,0,2,5,False,0,False,0
actionPerformed,3,1,1,2,0,0,0,24.5,1,4,False,0,False,0
actionPerformed,4,1,1,0,4,4,1,12.25,1,6,False,0,False,0
actionPerformed,3,1,1,1,3,2,1,16.33,1,4,False,0,False,0
actionPerformed,3,1,1,0,0,0,0,0,1,2,False,0,False,0
addEmptyRow,4,1,1,0,6,0,0,0,1,1,False,0,False,0
addTab,3,1,3,0,0,0,0,0,1,3,False,0,False,0
applySettings,64,28,0,27,40,23,11,0.98,3,63,True,0,True,0
canBeProjectTask,17,9,2,2,2,2,1,12.25,2,7,False,0,False,0
constructCheckBox,27,5,0,2,11,3,1,12.25,2,15,False,0,True,0
constructCustomColumnPanel,4,1,0,0,5,4,3,12.25,1,9,False,0,False,0
constructEarliestBegin,32,1,1,0,0,0,0,0,3,15,False,0,True,0
constructGeneralPanel,87,4,0,4,68,21,5,2.33,3,58,False,0,True,0
constructNotesPanel,13,1,0,0,11,4,0,12.25,1,17,False,0,True,0
constructPredecessorsPanel,5,1,0,1,2,1,1,49,1,6,False,0,False,0
constructResourcesPanel,4,1,0,0,2,1,1,49,1,7,False,0,False,0
focusGained,7,2,1,1,1,0,0,0,2,4,False,0,False,0
getEnd,3,1,0,1,0,0,0,49,1,2,False,0,False,0
getLength,3,1,0,1,0,0,0,49,1,2,False,0,False,0
getLocalizedName,4,1,0,1,1,0,0,49,1,4,False,0,False,0
getNotes,3,1,0,0,1,1,0,49,1,2,False,0,False,0
getPercentComplete,3,1,0,0,3,1,1,49,1,2,False,0,False,0
getPriority,3,1,0,1,1,1,0,24.5,1,3,False,0,False,0
getStart,3,1,0,1,0,0,0,49,1,2,False,0,False,0
getTaskName,4,3,0,0,1,0,0,0,1,2,False,0,False,0
getThird,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getThirdDateConstraint,3,3,0,0,1,1,0,49,1,2,False,0,False,0
getWebLink,4,3,0,0,1,0,0,0,1,2,False,0,False,0
init,44,2,0,2,3,0,0,0,3,20,False,0,False,0
isMilestone,6,3,0,0,1,1,0,49,2,3,False,0,False,0
isProjectTask,3,1,0,0,1,1,0,49,1,2,False,0,False,0
isProjectTaskOrContainsProjectTask,11,6,1,2,1,1,1,16.33,2,4,False,0,False,0
setSelectedTaskProperties,47,8,0,0,9,5,4,9.8,3,49,False,0,True,0
setThird,4,1,1,0,2,2,0,24.5,1,6,False,0,False,0
storeOriginalValues,14,1,1,8,4,4,2,4.08,1,25,False,0,False,0
addObjectWithExpand,12,2,2,0,0,0,0,0,2,4,False,0,False,0
applyPreservingExpansionState,14,3,2,0,0,0,0,0,2,6,False,0,False,0
clearSelection,3,1,0,0,0,0,0,0,1,0,False,0,False,0
clearTree,7,1,0,0,0,0,0,0,1,0,False,0,False,0
convertNodesListToItemList,8,2,1,0,0,0,0,0,2,3,False,0,False,0
