Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
getConstructorParameterCount,6,1,0,0,0,0,0,0,1,3,False,0,False,0
getMethodArguments,3,1,0,1,2,0,0,4,1,2,False,0,False,0
getSupplier,11,4,1,0,3,0,0,0,3,5,False,0,False,0
isComplete,3,1,0,0,1,0,0,0,1,1,False,0,False,0
nextUnassigned,3,1,0,0,1,0,0,0,1,1,False,0,False,0
potentialsForNextUnassigned,11,2,0,1,1,0,0,0,2,6,False,0,False,0
assumeFalse,3,1,1,1,0,0,0,0,1,1,False,0,False,0
assumeFalse,3,1,2,1,0,0,0,0,1,2,False,0,False,0
assumeNoException,3,1,1,1,1,0,0,0,1,1,False,0,False,0
assumeNoException,3,1,2,1,1,0,0,0,1,2,False,0,False,0
assumeNotNull,3,1,0,1,3,0,0,0,1,0,False,0,False,0
assumeThat,5,2,2,0,2,0,0,0,2,2,False,0,False,0
assumeThat,5,2,3,0,2,0,0,0,2,3,False,0,False,0
assumeTrue,3,1,1,1,1,0,0,0,1,1,False,0,False,0
assumeTrue,3,2,2,0,1,0,0,0,1,2,False,0,False,0
describeTo,20,5,1,0,6,0,0,0,2,8,False,0,False,0
getMessage,3,1,0,0,1,0,0,0,1,0,False,0,False,0
addError,3,1,2,1,0,0,0,0,1,2,False,0,False,0
addFailure,3,1,2,1,0,0,0,0,1,2,False,0,False,0
clearStatus,2,1,0,0,0,0,0,0,1,0,False,0,False,0
elapsedTimeAsString,3,1,1,0,2,1,0,5,1,2,False,0,False,0
endTest,3,1,1,1,1,0,0,0,1,1,False,0,False,0
extractClassName,6,3,1,0,3,0,0,0,2,1,False,0,False,0
filterLine,18,4,1,0,1,0,0,0,2,3,False,0,False,0
getFilteredTrace,7,1,1,1,1,0,0,5,1,5,False,0,False,0
getFilteredTrace,22,8,1,2,3,0,0,0,3,6,False,0,False,0
getPreference,3,1,1,0,2,1,0,5,1,2,False,0,False,0
getPreference,12,5,2,0,1,0,0,0,2,4,False,0,False,0
getPreferences,9,2,0,1,3,0,0,0,2,5,False,0,False,0
getPreferencesFile,4,1,0,0,1,0,0,0,1,1,False,0,False,0
getTest,48,22,1,9,14,5,4,1,2,11,False,0,True,0
loadSuiteClass,3,2,1,0,1,0,0,0,1,1,False,0,False,0
processArguments,20,8,1,2,6,0,0,5,4,5,False,0,True,0
readPreferences,16,7,0,4,4,0,0,1.25,3,3,False,0,False,0
runFailed,1,1,1,0,0,0,0,0,0,1,False,0,False,0
savePreferences,8,3,0,1,2,0,0,5,3,2,False,0,False,0
setLoading,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setPreference,3,1,2,1,1,0,0,5,1,3,False,0,False,0
setPreferences,3,1,1,0,0,0,0,0,1,2,False,0,False,0
showStackRaw,3,2,0,1,1,0,0,5,1,2,False,0,False,0
startTest,3,1,1,1,1,0,0,0,1,1,False,0,False,0
testEnded,1,1,1,0,0,0,0,0,0,1,False,0,False,0
testFailed,1,1,3,0,0,0,0,0,0,3,False,0,False,0
testStarted,1,1,1,0,0,0,0,0,0,1,False,0,False,0
truncate,6,3,1,0,2,0,0,0,2,4,False,0,False,0
useReloadingTestSuiteLoader,3,2,0,0,2,0,0,0,1,1,False,0,False,0
collectInitializationErrors,9,1,1,6,0,0,0,0,1,1,False,0,False,0
computeTestMethods,3,1,0,0,2,1,1,2,1,1,False,0,False,0
createTest,3,1,0,0,3,1,1,2,1,1,False,0,False,0
describeChild,11,2,1,1,5,3,3,0.67,2,7,False,0,False,0
expectsException,3,1,1,0,1,0,0,0,1,1,False,0,False,0
getChildren,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getExpectedException,7,6,1,0,2,0,0,0,3,1,False,0,False,0
getMethodRules,3,1,1,0,1,0,0,0,1,1,False,0,False,0
getTestRules,9,1,1,0,3,2,2,1,1,4,False,0,False,0
getTimeout,6,3,1,0,1,0,0,0,2,1,False,0,False,0
hasOneConstructor,3,1,0,0,3,2,1,1,1,2,False,0,False,0
isIgnored,3,1,1,0,1,1,1,2,1,2,False,0,False,0
methodBlock,21,5,1,0,5,0,0,0,4,2,False,0,False,0
methodInvoker,3,1,2,0,1,0,0,0,1,2,False,0,False,0
possiblyExpectingExceptions,6,2,3,1,2,0,0,2,1,5,False,0,False,0
rules,9,1,1,0,3,2,2,1,1,4,False,0,False,0
runChild,8,3,2,2,2,0,0,2,3,4,False,0,False,0
runReflectiveCall,3,1,0,0,0,0,0,0,1,0,False,0,False,0
testName,3,1,1,0,1,1,1,2,1,2,False,0,False,0
validateConstructor,4,1,1,2,0,0,0,0,1,1,False,0,False,0
validateFields,3,1,1,0,2,1,1,2,1,2,False,0,False,0
validateInstanceMethods,9,2,1,2,5,0,0,0,2,1,False,0,False,0
validateMethods,3,1,1,0,2,1,1,2,1,2,False,0,False,0
